bibkg_id,wikidata_id,other_wikidata_ids,dblp_id,DBLP publication ID,DBLP venue ID,DBLP event ID,DOI,arXiv ID,ieeeXplore,hdl.handle,d-nb.info,ACM Classification Code,ACM Digital Library citation ID,ACM Digital Library event ID,ethos,ISBN-10,ISBN-13,DBLP author ID,ORCID ID,Google Scholar ID
j_corr_abs_1811_04169,Q111688520,,journals/corr/abs-1811-04169,,,,,1811.04169,,,,,,,,,,,,
j_corr_abs_1712_04649,Q111688570,,journals/corr/abs-1712-04649,,,,,1712.04649,,,,,,,,,,,,
j_corr_abs_1712_01767,Q111688605,,journals/corr/abs-1712-01767,,,,,1712.01767,,,,,,,,,,,,
j_corr_Rosenfeld14,Q111688606,,journals/corr/Rosenfeld14,,,,,1402.2009,,,,,,,,,,,,
j_corr_abs_1804_10645,Q111688610,,journals/corr/abs-1804-10645,,,,,1804.10645,,,,,,,,,,,,
j_corr_abs_1809_00554,Q111688613,,journals/corr/abs-1809-00554,,,,,1809.00554,,,,,,,,,,,,
j_corr_abs_1808_10810,Q111688616,,journals/corr/abs-1808-10810,,,,,1808.10810,,,,,,,,,,,,
j_corr_abs_1908_06971,Q111688625,,journals/corr/abs-1908-06971,,,,,1908.06971,,,,,,,,,,,,
j_corr_abs_1908_02287,Q111688630,,journals/corr/abs-1908-02287,,,,,1908.02287,,,,,,,,,,,,
j_corr_abs_1810_08092,Q111688637,,journals/corr/abs-1810-08092,,,,,1810.08092,,,,,,,,,,,,
j_corr_abs_1810_11675,Q111688643,,journals/corr/abs-1810-11675,,,,,1810.11675,,,,,,,,,,,,
j_corr_abs_1908_02591,Q111688770,,journals/corr/abs-1908-02591,,,,,1908.02591,,,,,,,,,,,,
j_corr_abs_1805_02818,Q111688790,,journals/corr/abs-1805-02818,,,,,1805.02818,,,,,,,,,,,,
j_corr_abs_1911_01778,Q111688802,,journals/corr/abs-1911-01778,,,,,1911.01778,,,,,,,,,,,,
j_corr_abs_1911_03226,Q111688828,,journals/corr/abs-1911-03226,,,,,1911.03226,,,,,,,,,,,,
j_corr_abs_1810_11126,Q111689887,,journals/corr/abs-1810-11126,,,,,1810.11126,,,,,,,,,,,,
c_edbt_GreenJKLPS18,Q113301985,,conf/edbt/GreenJKLPS18,,,,10.5441/002/EDBT.2018.62,,,,,,,,,,,,,
p_ethos_Brookes64,Q59547592,,,,,,,,,,,,,,uk.bl.ethos.710486,,,,,
p_ethos_Burrows97,Q59575592,,,,,,,,,,,,,,uk.bl.ethos.363886,,,,,
p_ethos_Creese01,Q59576766,,,,,,,,,,,,,,uk.bl.ethos.249583,,,,,
p_ethos_Camus99,Q59577223,,,,,,,,,,,,,,uk.bl.ethos.301840,,,,,
p_ethos_Rohrmair05,Q59582114,,,,,,,,,,,,,,uk.bl.ethos.433325,,,,,
p_ethos_Miranda06,Q59582854,,,,,,,,,,,,,,uk.bl.ethos.442397,,,,,
p_ethos_Marnette10,Q59585295,,,,,,,,,,,,,,uk.bl.ethos.533832,,,,,
p_ethos_Fogelberg10,Q59585468,,,,,,,,,,,,,,uk.bl.ethos.540241,,,,,
p_ethos_OShea11,Q59585652,,,,,,,,,,,,,,uk.bl.ethos.543751,,,,,
p_ethos_Moilanen10,Q59585902,,,,,,,,,,,,,,uk.bl.ethos.559817,,,,,
p_ethos_Guo12a,Q59585945,,,,,,,,,,,,,,uk.bl.ethos.565960,,,,,
p_ethos_Callies14,Q59586101,,,,,,,,,,,,,,uk.bl.ethos.711722,,,,,
p_ethos_Lawey15,Q59623353,,,,,,,,,,,,,,uk.bl.ethos.666625,,,,,
p_ethos_Pattinson86,Q59642884,,,,,,,,,,,,,,uk.bl.ethos.372602,,,,,
p_ethos_Helliwell87,Q59643060,,,,,,,,,,,,,,uk.bl.ethos.379646,,,,,
c_icpr_PletschacherA10,Q109040714,,conf/icpr/PletschacherA10,,,,10.1109/ICPR.2010.72,,,,,,,,,,,,,
j_corr_abs_1801_03998,Q111688159,,journals/corr/abs-1801-03998,,,,,1801.03998,,,,,,,,,,,,
j_corr_abs_1801_01421,Q111688237,,journals/corr/abs-1801-01421,,,,,1801.01421,,,,,,,,,,,,
j_corr_abs_1801_01618,Q111688240,,journals/corr/abs-1801-01618,,,,,1801.01618,,,,,,,,,,,,
j_corr_DineshEGJRP14,Q111688320,,journals/corr/DineshEGJRP14,,,,,1406.5440,,,,,,,,,,,,
j_corr_abs_1812_02987,Q111688425,,journals/corr/abs-1812-02987,,,,,1812.02987,,,,,,,,,,,,
j_corr_abs_1812_02776,Q111688427,,journals/corr/abs-1812-02776,,,,,1812.02776,,,,,,,,,,,,
j_corr_abs_1812_02154,Q111688446,,journals/corr/abs-1812-02154,,,,,1812.02154,,,,,,,,,,,,
j_corr_KaminskiG14,Q111688588,,journals/corr/KaminskiG14,,,,,1406.7577,,,,,,,,,,,,
j_corr_abs_1810_08420,Q111688617,,journals/corr/abs-1810-08420,,,,,1810.08420,,,,,,,,,,,,
j_corr_abs_1908_00591,Q111688629,,journals/corr/abs-1908-00591,,,,,1908.00591,,,,,,,,,,,,
j_corr_abs_1908_11538,Q111688632,,journals/corr/abs-1908-11538,,,,,1908.11538,,,,,,,,,,,,
j_corr_abs_1904_05234,Q111688688,,journals/corr/abs-1904-05234,,,,,1904.05234,,,,,,,,,,,,
j_corr_abs_1805_04439,Q111688783,,journals/corr/abs-1805-04439,,,,,1805.04439,,,,,,,,,,,,
c_edbt_LbathBH21,Q113301476,,conf/edbt/LbathBH21,,,,10.5441/002/EDBT.2021.58,,,,,,,,,,,,,
b_daglib_0082597,Q56740089,,,,,,,,,,,,,,,,978-0-521-46157-3,,,
p_ethos_Ramos93,Q59573396,,,,,,,,,,,,,,uk.bl.ethos.335807,,,,,
p_ethos_Ravelo98,Q59577088,,,,,,,,,,,,,,uk.bl.ethos.299107,,,,,
p_ethos_Broadfoot01,Q59578317,,,,,,,,,,,,,,uk.bl.ethos.393432,,,,,
p_ethos_Parson00,Q59578404,,,,,,,,,,,,,,uk.bl.ethos.393757,,,,,
p_ethos_Morton05,Q59581977,,,,,,,,,,,,,,uk.bl.ethos.425947,,,,,
p_ethos_Ball05,Q59581988,,,,,,,,,,,,,,uk.bl.ethos.426383,,,,,
p_ethos_Stratford05,Q59582044,,,,,,,,,,,,,,uk.bl.ethos.427842,,,,,
p_ethos_McKeever02,Q59582193,,,,,,,,,,,,,,uk.bl.ethos.480685,,,,,
p_ethos_Fitzsimons07,Q59583406,,,,,,,,,,,,,,uk.bl.ethos.491448,,,,,
p_ethos_Verbaere08,Q59583770,,,,,,,,,,,,,,uk.bl.ethos.497467,,,,,
p_ethos_Dobnik09,Q59584349,,,,,,,,,,,,,,uk.bl.ethos.517107,,,,,
p_ethos_Agarwal12,Q59585941,,,,,,,,,,,,,,uk.bl.ethos.564283,,,,,
p_ethos_Ott12,Q59623085,,,,,,,,,,,,,,uk.bl.ethos.581947,,,,,
p_ethos_Benatan16,Q59623840,,,,,,,,,,,,,,uk.bl.ethos.703358,,,,,
p_ethos_Duckworth17,Q59624170,,,,,,,,,,,,,,uk.bl.ethos.729451,,,,,
p_ethos_Ma09,Q59646603,,,,,,,,,,,,,,uk.bl.ethos.507634,,,,,
p_ethos_Ibrahim16,Q59647022,,,,,,,,,,,,,,uk.bl.ethos.705976,,,,,
s_xmedia_GodertLN12,Q101419449,,,,,,10.1007/978-3-642-23513-9,,,,,,,,,,978-3-642-23512-2,,,
j_corr_abs_1903_11899,Q111687979,,journals/corr/abs-1903-11899,,,,,1903.11899,,,,,,,,,,,,
j_corr_abs_1801_02531,Q111688198,,journals/corr/abs-1801-02531,,,,,1801.02531,,,,,,,,,,,,
j_corr_abs_1712_04417,Q111688238,,journals/corr/abs-1712-04417,,,,,1712.04417,,,,,,,,,,,,
j_tnsm_NguyenPDS20,Q111688623,,journals/tnsm/NguyenPDS20,,,,10.1109/TNSM.2020.3010967,,,,,,,,,,,,,
j_corr_abs_1810_12786,Q111688641,,journals/corr/abs-1810-12786,,,,,1810.12786,,,,,,,,,,,,
j_corr_abs_1810_10194,Q111688651,,journals/corr/abs-1810-10194,,,,,1810.10194,,,,,,,,,,,,
j_corr_abs_1907_03331,Q111688676,,journals/corr/abs-1907-03331,,,,,1907.03331,,,,,,,,,,,,
j_corr_abs_1911_00900,Q111688803,,journals/corr/abs-1911-00900,,,,,1911.00900,,,,,,,,,,,,
j_corr_abs_1911_04078,Q111688826,,journals/corr/abs-1911-04078,,,,,1911.04078,,,,,,,,,,,,
j_corr_abs_1909_11013,Q111688862,,journals/corr/abs-1909-11013,,,,,1909.11013,,,,,,,,,,,,
j_jcphy_AdsuaraCCA16,Q112041674,,journals/jcphy/AdsuaraCCA16,,,,10.1016/J.JCP.2016.05.053,,,,,,,,,,,,,
b_daglib_0001683,Q52008298,,,,,,,,,,,,,,,,978-1-56592-718-6,,,
p_ethos_Scott94,Q59574527,,,,,,,,,,,,,,uk.bl.ethos.294356,,,,,
p_ethos_Hamel95,Q59574842,,,,,,,,,,,,,,uk.bl.ethos.318525,,,,,
p_ethos_Miller96,Q59574903,,,,,,,,,,,,,,uk.bl.ethos.318894,,,,,
p_ethos_Lomax97,Q59575436,,,,,,,,,,,,,,uk.bl.ethos.360367,,,,,
p_ethos_Veglioni97,Q59575578,,,,,,,,,,,,,,uk.bl.ethos.363763,,,,,
p_ethos_Wong00,Q59576723,,,,,,,,,,,,,,uk.bl.ethos.249167,,,,,
p_ethos_Sivic06,Q59582622,,,,,,,,,,,,,,uk.bl.ethos.436952,,,,,
p_ethos_Ettinger06,Q59582855,,,,,,,,,,,,,,uk.bl.ethos.442400,,,,,
p_ethos_Hajiyev08,Q59583670,,,,,,,,,,,,,,uk.bl.ethos.496905,,,,,
p_ethos_Lui08,Q59583697,,,,,,,,,,,,,,uk.bl.ethos.497044,,,,,
p_ethos_Economou09,Q59584534,,,,,,,,,,,,,,uk.bl.ethos.526572,,,,,
p_ethos_Tibble09,Q59584636,,,,,,,,,,,,,,uk.bl.ethos.533888,,,,,
p_ethos_Chandran10,Q59585255,,,,,,,,,,,,,,uk.bl.ethos.531959,,,,,
p_ethos_PatronPerez10,Q59585302,,,,,,,,,,,,,,uk.bl.ethos.533840,,,,,
p_ethos_Wright10,Q59585519,,,,,,,,,,,,,,uk.bl.ethos.542996,,,,,
p_ethos_AlNidawi16,Q59623684,,,,,,,,,,,,,,uk.bl.ethos.692420,,,,,
p_ethos_AlMegren16,Q59623687,,,,,,,,,,,,,,uk.bl.ethos.692424,,,,,
p_ethos_Musa16,Q59623872,,,,,,,,,,,,,,uk.bl.ethos.706009,,,,,
p_ethos_Mason85,Q59642925,,,,,,,,,,,,,,uk.bl.ethos.373859,,,,,
j_corr_abs_1801_02672,Q111688161,,journals/corr/abs-1801-02672,,,,,1801.02672,,,,,,,,,,,,
j_corr_abs_1212_3257,Q111688231,,journals/corr/abs-1212-3257,,,,,1212.3257,,,,,,,,,,,,
j_corr_abs_1712_02027,Q111688241,,journals/corr/abs-1712-02027,,,,,1712.02027,,,,,,,,,,,,
j_corr_Reed14,Q111688304,,journals/corr/Reed14,,,,,1405.5741,,,,,,,,,,,,
j_corr_abs_1809_05088,Q111688393,,journals/corr/abs-1809-05088,,,,,1809.05088,,,,,,,,,,,,
j_corr_abs_1804_08184,Q111688451,,journals/corr/abs-1804-08184,,,,,1804.08184,,,,,,,,,,,,
j_corr_abs_1804_07391,Q111688456,,journals/corr/abs-1804-07391,,,,,1804.07391,,,,,,,,,,,,
j_corr_abs_1810_11655,Q111688647,,journals/corr/abs-1810-11655,,,,,1810.11655,,,,,,,,,,,,
j_corr_abs_1908_05629,Q111688768,,journals/corr/abs-1908-05629,,,,,1908.05629,,,,,,,,,,,,
j_corr_abs_1805_05250,Q111688778,,journals/corr/abs-1805-05250,,,,,1805.05250,,,,,,,,,,,,
j_corr_abs_1805_05934,Q111688780,,journals/corr/abs-1805-05934,,,,,1805.05934,,,,,,,,,,,,
j_corr_abs_1910_12603,Q111688793,,journals/corr/abs-1910-12603,,,,,1910.12603,,,,,,,,,,,,
j_corr_abs_1810_10139,Q111689935,,journals/corr/abs-1810-10139,,,,,1810.10139,,,,,,,,,,,,
c_edbt_DasSPCB14,Q113301623,,conf/edbt/DasSPCB14,,,,10.5441/002/EDBT.2014.82,,,,,,,,,,,,,
b_daglib_0069809,Q116449355,,,,,,,,,,,,,,,,978-0-13-617549-0,,,
b_daglib_0021990,Q16941196,,,,,,,,,,,,,,,,978-0-596-51498-3,,,
b_daglib_0000417,Q29520474,,,,,,,,,,,,,,,,978-0-471-14056-6,,,
j_corr_abs_1202_2745,Q41558960,,journals/corr/abs-1202-2745,,,,,1202.2745,,,,,,,,,,,,
p_ethos_Alencar94,Q59574051,,,,,,,,,,,,,,uk.bl.ethos.239339,,,,,
p_ethos_Molton98,Q59577184,,,,,,,,,,,,,,uk.bl.ethos.301239,,,,,
p_ethos_Schenk03,Q59580303,,,,,,,,,,,,,,uk.bl.ethos.275374,,,,,
p_ethos_Ho07,Q59583178,,,,,,,,,,,,,,uk.bl.ethos.487250,,,,,
a_Zuhair_Khayyat,Q111026430,Q56614313,homepages/128/5698,,,,,,,,,,,,,,,,,YSsgP9IAAAAJ
a_Zuhair_Khayyat,Q56614313,Q111026430,homepages/128/5698,,,,,,,,,,,,,,,128/5698,0000-0003-3650-6997,YSsgP9IAAAAJ
j_corr_abs_1801_04035,Q111688236,,journals/corr/abs-1801-04035,,,,,1801.04035,,,,,,,,,,,,
j_corr_Krohn_GrimbergheS13,Q111688298,,journals/corr/Krohn-GrimbergheS13,,,,,1308.6760,,,,,,,,,,,,
j_corr_abs_1804_06836,Q111688448,,journals/corr/abs-1804-06836,,,,,1804.06836,,,,,,,,,,,,
j_corr_abs_1804_08714,Q111688454,,journals/corr/abs-1804-08714,,,,,1804.08714,,,,,,,,,,,,
j_corr_abs_1008_0616,Q111688603,,journals/corr/abs-1008-0616,,,,,1008.0616,,,,,,,,,,,,
j_corr_abs_1804_10412,Q111688611,,journals/corr/abs-1804-10412,,,,,1804.10412,,,,,,,,,,,,
j_corr_abs_1908_10630,Q111688619,,journals/corr/abs-1908-10630,,,,,1908.10630,,,,,,,,,,,,
j_corr_abs_1908_06921,Q111688626,,journals/corr/abs-1908-06921,,,,,1908.06921,,,,,,,,,,,,
j_corr_abs_1908_03446,Q111688627,,journals/corr/abs-1908-03446,,,,,1908.03446,,,,,,,,,,,,
j_corr_abs_1909_01091,Q111688767,,journals/corr/abs-1909-01091,,,,,1909.01091,,,,,,,,,,,,
j_corr_abs_1911_00837,Q111688804,,journals/corr/abs-1911-00837,,,,,1911.00837,,,,,,,,,,,,
j_corr_abs_1909_10888,Q111688868,,journals/corr/abs-1909-10888,,,,,1909.10888,,,,,,,,,,,,
j_corr_abs_1810_11871,Q111690213,,journals/corr/abs-1810-11871,,,,,1810.11871,,,,,,,,,,,,
a_National_Science_Foundation,Q304878,,homepages/181/2642,,,,,,,,,,,,,,,181/2642,,
b_aw_AhoSU86,Q2994788,,,,,,,,,,,,,,,0-201-10088-6,,,,
p_ethos_Eastaughffe95,Q59574625,,,,,,,,,,,,,,uk.bl.ethos.297075,,,,,
p_ethos_Maruyama97,Q59575525,,,,,,,,,,,,,,uk.bl.ethos.362035,,,,,
p_ethos_SanabriaPiretti01,Q59576773,,,,,,,,,,,,,,uk.bl.ethos.249688,,,,,
p_ethos_Scattergood98,Q59577078,,,,,,,,,,,,,,uk.bl.ethos.299037,,,,,
p_ethos_Lecomber98,Q59577139,,,,,,,,,,,,,,uk.bl.ethos.299799,,,,,
p_ethos_FentonMay04,Q59582198,,,,,,,,,,,,,,uk.bl.ethos.491445,,,,,
p_ethos_Sereni06,Q59582644,,,,,,,,,,,,,,uk.bl.ethos.437001,,,,,
p_ethos_Lynagh06,Q59582888,,,,,,,,,,,,,,uk.bl.ethos.442604,,,,,
p_ethos_Wangsiripitak10,Q59585515,,,,,,,,,,,,,,uk.bl.ethos.542991,,,,,
p_ethos_Hanna11,Q59585927,,,,,,,,,,,,,,uk.bl.ethos.560923,,,,,
p_ethos_Chew17,Q59624092,,,,,,,,,,,,,,uk.bl.ethos.723199,,,,,
p_ethos_Maher82,Q59642010,,,,,,,,,,,,,,uk.bl.ethos.277010,,,,,
j_nar_TacutuTJBBCDLTW18,Q78161166,,journals/nar/TacutuTJBBCDLTW18,,,,10.1093/NAR/GKX1042,,,,,,,,,,,,,
j_corr_abs_1804_01083,Q111688201,,journals/corr/abs-1804-01083,,,,,1804.01083,,,,,,,,,,,,
j_corr_abs_1809_06551,Q111688402,,journals/corr/abs-1809-06551,,,,,1809.06551,,,,,,,,,,,,
j_corr_CourtoisGN13,Q111688607,,journals/corr/CourtoisGN13,,,,,1310.7935,,,,,,,,,,,,
j_corr_abs_1809_01031,Q111688615,,journals/corr/abs-1809-01031,,,,,1809.01031,,,,,,,,,,,,
j_corr_abs_1810_11956,Q111688618,,journals/corr/abs-1810-11956,,,,,1810.11956,,,,,,,,,,,,
j_corr_abs_1908_09585,Q111688620,,journals/corr/abs-1908-09585,,,,,1908.09585,,,,,,,,,,,,
j_corr_abs_1810_11175,Q111688640,,journals/corr/abs-1810-11175,,,,,1810.11175,,,,,,,,,,,,
j_corr_abs_1802_07242,Q111688775,,journals/corr/abs-1802-07242,,,,,1802.07242,,,,,,,,,,,,
j_corr_abs_1805_03241,Q111688781,,journals/corr/abs-1805-03241,,,,,1805.03241,,,,,,,,,,,,
j_corr_abs_1805_02105,Q111688782,,journals/corr/abs-1805-02105,,,,,1805.02105,,,,,,,,,,,,
j_corr_abs_1805_05844,Q111688785,,journals/corr/abs-1805-05844,,,,,1805.05844,,,,,,,,,,,,
j_corr_abs_1911_00169,Q111688801,,journals/corr/abs-1911-00169,,,,,1911.00169,,,,,,,,,,,,
j_corr_abs_1910_14415,Q111688810,,journals/corr/abs-1910-14415,,,,,1910.14415,,,,,,,,,,,,
j_corr_abs_1911_03298,Q111688824,,journals/corr/abs-1911-03298,,,,,1911.03298,,,,,,,,,,,,
j_corr_abs_1909_09845,Q111688841,,journals/corr/abs-1909-09845,,,,,1909.09845,,,,,,,,,,,,
p_ethos_OKane93,Q59573501,,,,,,,,,,,,,,uk.bl.ethos.357443,,,,,
p_ethos_Bone98,Q59576701,,,,,,,,,,,,,,uk.bl.ethos.244565,,,,,
p_ethos_Pace98,Q59577034,,,,,,,,,,,,,,uk.bl.ethos.298555,,,,,
p_ethos_Ouaknine00,Q59577824,,,,,,,,,,,,,,uk.bl.ethos.365293,,,,,
p_ethos_ArenasSarmiento00,Q59578030,,,,,,,,,,,,,,uk.bl.ethos.365697,,,,,
p_ethos_Murawski01,Q59578256,,,,,,,,,,,,,,uk.bl.ethos.393221,,,,,
p_ethos_McPhee00,Q59578311,,,,,,,,,,,,,,uk.bl.ethos.393413,,,,,
p_ethos_Tredwell99,Q59578357,,,,,,,,,,,,,,uk.bl.ethos.393563,,,,,
p_ethos_Bolton02,Q59580106,,,,,,,,,,,,,,uk.bl.ethos.270246,,,,,
p_ethos_Tordoff02,Q59580214,,,,,,,,,,,,,,uk.bl.ethos.270752,,,,,
p_ethos_Lacey03,Q59580422,,,,,,,,,,,,,,uk.bl.ethos.289278,,,,,
p_ethos_Bacic03,Q59580643,,,,,,,,,,,,,,uk.bl.ethos.400060,,,,,
p_ethos_Helble08,Q59583417,,,,,,,,,,,,,,uk.bl.ethos.491530,,,,,
p_ethos_Ratnasingam10,Q59585082,,,,,,,,,,,,,,uk.bl.ethos.526442,,,,,
p_ethos_Batuwitage10,Q59585256,,,,,,,,,,,,,,uk.bl.ethos.531966,,,,,
p_ethos_Proctor16,Q59623634,,,,,,,,,,,,,,uk.bl.ethos.689250,,,,,
p_ethos_Albatli17,Q59623947,,,,,,,,,,,,,,uk.bl.ethos.713255,,,,,
p_ethos_Guillen16,Q59624041,,,,,,,,,,,,,,uk.bl.ethos.721807,,,,,
p_ethos_AlTawil17,Q59624205,,,,,,,,,,,,,,uk.bl.ethos.731518,,,,,
p_dnb_Leisterer18,Q60190141,,,,,,,,,,,,,,,,978-3-16-155976-1,,,
j_corr_abs_1801_02027,Q111688200,,journals/corr/abs-1801-02027,,,,,1801.02027,,,,,,,,,,,,
j_corr_MillerBKM17,Q111688260,,journals/corr/MillerBKM17,,,,,1702.05812,,,,,,,,,,,,
j_corr_Apeltsin14,Q111688327,,journals/corr/Apeltsin14,,,,,1408.2824,,,,,,,,,,,,
j_corr_abs_1810_02466,Q111688385,,journals/corr/abs-1810-02466,,,,,1810.02466,,,,,,,,,,,,
j_corr_abs_1804_05979,Q111688447,,journals/corr/abs-1804-05979,,,,,1804.05979,,,,,,,,,,,,
j_corr_abs_1804_08230,Q111688452,,journals/corr/abs-1804-08230,,,,,1804.08230,,,,,,,,,,,,
j_corr_CourtoisB14,Q111688608,,journals/corr/CourtoisB14,,,,,1402.1718,,,,,,,,,,,,
j_corr_abs_1903_09276,Q111688612,,journals/corr/abs-1903-09276,,,,,1903.09276,,,,,,,,,,,,
j_corr_abs_1908_09564,Q111688621,,journals/corr/abs-1908-09564,,,,,1908.09564,,,,,,,,,,,,
c_edbt_RostGFTR21,Q113301477,,conf/edbt/RostGFTR21,,,,10.5441/002/EDBT.2021.83,,,,,,,,,,,,,
a_Kathleen_R__Mauchly,Q17520,,homepages/123/3954,,,,,,,,,,,,,,,123/3954,,
a_Alvin_E__Roth,Q28542,,homepages/40/4003,,,,,,,,,,,,,,,40/4003,,
a_Abraham_Adolf_Fraenkel,Q61043,,homepages/199/3324,,,,,,,,,,,,,,,199/3324,,
a_Ehrenfried_Walter_von_Tschirnhaus,Q77288,,homepages/199/7058,,,,,,,,,,,,,,,199/7058,,
a_William_Prager,Q77938,,homepages/66/281,,,,,,,,,,,,,,,66/281,,
a_Ike_Nassi,Q92737,,homepages/57/3095,,,,,,,,,,,,,,,57/3095,,
a_Frederick_B__Cohen,Q92783,,homepages/98/2762,,,,,,,,,,,,,,,98/2762,,
a_Anja_Feldmann,Q92913,Q105821297,homepages/f/AnjaFeldmann,,,,,,,,,,,,,,,f/AnjaFeldmann,,mSK3340AAAAJ
a_Anja_Feldmann,Q105821297,Q92913,homepages/f/AnjaFeldmann,,,,,,,,,,,,,,,,0000-0001-5099-2448,
a_Franz_Lemmermeyer,Q100462,,homepages/126/6972,,,,,,,,,,,,,,,126/6972,,
a_Klaus_Hasselmann,Q109370,,homepages/156/3272,,,,,,,,,,,,,,,156/3272,,
a_Kenneth_G__Wilson,Q193503,,homepages/w/KennethGWilson,,,,,,,,,,,,,,,w/KennethGWilson,,
a_Ravi_Sethi,Q253960,,homepages/34/3026,,,,,,,,,,,,,,,34/3026,,
a_George_P_oacute_lya,Q296259,,homepages/90/4807,,,,,,,,,,,,,,,90/4807,,
a_William_P__Thurston,Q333927,,homepages/73/1835,,,,,,,,,,,,,,,73/1835,,
a_John_W__Tukey,Q382207,,homepages/20/3301,,,,,,,,,,,,,,,20/3301,,
a_Jean_van_Heijenoort,Q449711,,homepages/52/1472,,,,,,,,,,,,,,,52/1472,,
a_Trevor_D__Wooley,Q451701,,homepages/99/9225,,,,,,,,,,,,,,,99/9225,,
a_Philip_Zimmermann,Q455938,,homepages/47/1862,,,,,,,,,,,,,,,47/1862,,
a_Germund_Dahlquist,Q475614,,homepages/67/59,,,,,,,,,,,,,,,67/59,,
a_Andreas_K__Engel,Q498619,,homepages/10/5365,,,,,,,,,,,,,,,10/5365,0000-0003-4899-8466,
a_Michal_Misiurewicz,Q505532,,homepages/17/3252,,,,,,,,,,,,,,,17/3252,,
a_Andr_aacute_s_Hajnal,Q515987,,homepages/50/1046,,,,,,,,,,,,,,,50/1046,,
a_Frances_Kirwan,Q541018,,homepages/245/1741,,,,,,,,,,,,,,,245/1741,,
a_Mina_Rees,Q541619,,homepages/20/2591,,,,,,,,,,,,,,,20/2591,,
a_Francisc_Rad_oacute_,Q546076,,homepages/178/6302,,,,,,,,,,,,,,,178/6302,,
a_Mikio_Sato,Q556143,,homepages/181/3043,,,,,,,,,,,,,,,181/3043,,
a_Robert_Axelrod,Q583438,,homepages/75/4331,,,,,,,,,,,,,,,75/4331,,
a_M__H__A__Newman,Q707155,,homepages/99/2451,,,,,,,,,,,,,,,99/2451,,
a_Arthur_W__Burks,Q711833,,homepages/80/1244,,,,,,,,,,,,,,,80/1244,,
a_Dorian_Goldfeld,Q726393,,homepages/08/1788,,,,,,,,,,,,,,,08/1788,,
a_Boris_Dubrovin,Q893614,,homepages/81/8139,,,,,,,,,,,,,,,81/8139,,
a_Zhi_Wei_Sun,Q896489,,homepages/84/5684,,,,,,,,,,,,,,,84/5684,,
a_Lars_G_aring_rding,Q924485,,homepages/199/3398,,,,,,,,,,,,,,,199/3398,,
a_Pierre_L_eacute_vy,Q950635,,homepages/94/94,,,,,,,,,,,,,,,94/94,,
a_Christian_Schmeiser,Q1081744,,homepages/49/5053,,,,,,,,,,,,,,,49/5053,0000-0002-2066-0087,
a_Christine_Bernardi,Q1083437,,homepages/73/5630,,,,,,,,,,,,,,,73/5630,,
a_Madan_Lal_Puri,Q1313675,,homepages/163/1120,,,,,,,,,,,,,,,163/1120,,
a_Emmanuel_Breuillard,Q1338194,,homepages/133/6511,,,,,,,,,,,,,,,133/6511,,
a_Hans_Meinhardt,Q1347886,,homepages/51/3045,,,,,,,,,,,,,,,51/3045,,
a_Erich_Peter_Klement,Q1352951,,homepages/66/3320,,,,,,,,,,,,,,,66/3320,0000-0002-2054-3286,
a_Fran_ccedil_ois_Golse,Q1356590,,homepages/70/9307,,,,,,,,,,,,,,,70/9307,,
a_Onur_G_uuml_nt_uuml_rk_uuml_n,Q1368298,,homepages/75/4883,,,,,,,,,,,,,,,75/4883,0000-0003-4173-5233,
a_James_Duncan_Davidson,Q1423753,,homepages/36/9387,,,,,,,,,,,,,,,36/9387,,
a_Frans_Oort,Q1445462,,homepages/126/6978,,,,,,,,,,,,,,,126/6978,,
a_Theodore_W__Anderson,Q1527954,,homepages/163/1106,,,,,,,,,,,,,,,163/1106,,
a_Pavel_Exner_0001,Q1626145,,homepages/172/8472-1,,,,,,,,,,,,,,,172/8472-1,,
a_Laure_Saint_Raymond,Q1649352,,homepages/00/9376,,,,,,,,,,,,,,,00/9376,,
a_Jason_H__Moore,Q1683959,Q6162630,homepages/07/315,,,,,,,,,,,,,,,,0000-0002-5015-1099,
a_Jason_H__Moore,Q6162630,Q1683959,homepages/07/315,,,,,,,,,,,,,,,07/315,0000-0002-5015-1099,mE1Te78AAAAJ
a_Jeffrey_H__Shapiro,Q1686445,Q87741253,homepages/30/793,,,,,,,,,,,,,,,30/793,,
a_Jeffrey_H__Shapiro,Q87741253,Q1686445,homepages/30/793,,,,,,,,,,,,,,,,0000-0002-6094-5861,
a_Johann_Schr_ouml_der,Q1696161,,homepages/160/7564,,,,,,,,,,,,,,,160/7564,,
a_Vladimir_Rokhlin,Q1780861,,homepages/03/995,,,,,,,,,,,,,,,03/995,,
a_Shiraz_Shivji,Q1850459,,homepages/02/2953,,,,,,,,,,,,,,,02/2953,,
a_Manfred_F__Buchroithner,Q1889260,,homepages/10/8059,,,,,,,,,,,,,,,10/8059,,
a_Matthias_Ehrhardt_0001,Q1909846,,homepages/20/4475-1,,,,,,,,,,,,,,,20/4475-1,,
a_John_Willinsky,Q2000015,,homepages/16/5347,,,,,,,,,,,,,,,16/5347,,
a_Diomidis_Spinellis,Q2330311,,homepages/s/DiomidisSpinellis,,,,,,,,,,,,,,,s/DiomidisSpinellis,0000-0003-4231-1897,RjXNgA8AAAAJ
a_Stefan_Vo_szlig_,Q2337846,Q60731251,homepages/65/2312,,,,,,,,,,,,,,,65/2312,0000-0003-1296-4221,
