bibkg_id,wikidata_id,previous_link,other_wikidata_ids,dblp_id,linked_by_id,linked_by_id_recursion_authors,linked_by_id_recursion_journals,linked_by_id_recursion_publications,linked_by_comparisons,linked_by_comparisons_recursion_authors,linked_by_comparisons_recursion_journals,linked_by_comparisons_recursion_publications
a_John_Hershberger_0001,Q6239105,Q6239105,,,,,,,,,,
a_Christian_Schindelhauer,Q1081739,Q1081739,,,,,,,,,,
a_Mohammad_Taghi_Hajiaghayi,Q21662943,Q21662943,,,,,,,,,,
a_Fedor_V__Fomin,Q30103845,Q30103845,,,,,,,,,,
a_Peter_Sanders_0001,Q2078004,Q2078004,,,,,,,,,,
a_Nicol_ograve__Cesa_Bianchi,Q7030465,Q7030465,,,,,,,,,,
a_Paul_M__B__Vit_aacute_nyi,Q7154167,Q7154167,,,,,,,,,,
a_Csan_aacute_d_Imreh,Q29576017,Q29576017,,,,,,,,,,
a_Sean_Hallgren,Q60079093,Q60079093,,,,,,,,,,
a_Feng_Wang_0002,Q87809750,Q87809750,,,,,,,,,,
a_Karen_Aardal,Q59777406,Q59777406,,,,,,,,,,
a_David_S__Johnson,Q92801,Q92801,,,,,,,,,,
a_Brendan_D__McKay,Q10559614,Q10559614,,,,,,,,,,
a_Friedhelm_Meyer_auf_der_Heide,Q1457235,Q1457235,,,,,,,,,,
a_Jens_Stoye,Q89498719,Q89498719,,,,,,,,,,
a_Christophe_Paul,Q57451702,Q57451702,,,,,,,,,,
a_Veli_M_auml_kinen,Q56926704,Q56926704,,,,,,,,,,
a_Lov_K__Grover,Q93051,Q93051,,,,,,,,,,
a_Sofya_Raskhodnikova,Q68499036,Q68499036,,,,,,,,,,
a_Eyal_Kushilevitz,Q27996487,Q27996487,,,,,,,,,,
a_Stefano_Varricchio,Q25927129,Q25927129,,,,,,,,,,
a_Kurt_Mehlhorn,Q90313,Q90313,,,,,,,,,,
a_Jelani_Nelson,Q57884776,Q57884776,,,,,,,,,,
a_Valerie_King,Q18753788,Q18753788,,,,,,,,,,
a_Tak_Wah_Lam,Q30503666,Q30503666,,,,,,,,,,
a_Jan_Vahrenhold,Q24034754,Q24034754,,,,,,,,,,
a_Shuchi_Chawla_0001,Q56681479,Q56681479,,,,,,,,,,
a_Esko_Ukkonen,Q13988806,Q13988806,,,,,,,,,,
a_Maria_Florina_Balcan,Q95280352,Q95280352,,,,,,,,,,
a_Dahlia_Malkhi,Q20090176,Q20090176,,,,,,,,,,
a_Stephen_F__Altschul,Q92872,Q92872,,,,,,,,,,
a_Yoshio_Okamoto,Q56475733,Q56475733,,,,,,,,,,
a_Frances_A__Rosamond,Q11594,Q11594,,,,,,,,,,
a_Martin_R_ouml_tteler,Q91611764,Q91611764,,,,,,,,,,
a_Daniel_Dominic_Sleator,Q5218783,Q5218783,,,,,,,,,,
a_Martin_Dietzfelbinger,Q56449876,Q56449876,,,,,,,,,,
a_Graham_Cormode,Q59696755,Q59696755,,,,,,,,,,
a_Kobbi_Nissim,Q39075032,Q39075032,,,,,,,,,,
a_Pierre_Fraigniaud,Q16669974,Q16669974,,,,,,,,,,
a_Michele_Mosca,Q6836805,Q6836805,,,,,,,,,,
a_Tao_Jiang_0001,Q90598122,Q90598122,,,,,,,,,,
a_Ming_Li_0001,Q19561574,Q19561574,,,,,,,,,,
a_Nina_Amenta,Q20630491,Q20630491,,,,,,,,,,
a_Kurt_Keutzer,Q70500655,Q70500655,,,,,,,,,,
a_Venkatesan_Guruswami,Q7920088,Q7920088,,,,,,,,,,
a_Martin_Farach_Colton,Q20656908,Q20656908,,,,,,,,,,
a_Olivier_Devillers,Q57446564,Q57446564,,,,,,,,,,
a_Mark_S__Manasse,Q1145459,Q1145459,,,,,,,,,,
a_Ioannis_Chatzigiannakis,Q57021613,Q57021613,,,,,,,,,,
a_Norbert_Zeh,Q29447392,Q29447392,,,,,,,,,,
a_Prudence_W__H__Wong,Q58138171,Q58138171,,,,,,,,,,
a_Robin_Kothari,Q59488273,Q59488273,,,,,,,,,,
a_Andreas_Brandst_auml_dt,Q22958613,Q22958613,,,,,,,,,,
a_Avrim_Blum,Q4829472,Q4829472,,,,,,,,,,
a_Minming_Li,Q60889096,Q60889096,,,,,,,,,,
a_Mark_Jones_0001,Q92301223,Q92301223,,,,,,,,,,
a_Wing_Kai_Hon,Q58137869,Q58137869,,,,,,,,,,
a_Daniel_Valenzuela_0001,Q86498968,Q86498968,,,,,,,,,,
a_Adam_D__Smith,Q39075036,Q39075036,,,,,,,,,,
a_Jie_Gao_0001,Q91776638,Q91776638,,,,,,,,,,
a_Till_Tantau,Q15297871,Q15297871,,,,,,,,,,
a_Simon_J__Puglisi,Q58050042,Q58050042,,,,,,,,,,
a_Derek_G__Corneil,Q5261892,Q5261892,,,,,,,,,,
a_Prahladh_Harsha,Q57190041,Q57190041,,,,,,,,,,
a_Michal_Pilipczuk,Q59566623,Q59566623,,,,,,,,,,
a_Friedrich_Eisenbrand,Q1458947,Q1458947,,,,,,,,,,
a_Jianjiong_Gao,Q43370984,Q43370984,,,,,,,,,,
a_Jesper_Nederlof,Q93184206,Q93184206,,,,,,,,,,
a_George_Karakostas,Q62050227,Q62050227,,,,,,,,,,
a_Kunihiko_Sadakane,Q50856416,Q50856416,,,,,,,,,,
a_Stefan_Szeider,Q28313165,Q28313165,,,,,,,,,,
a_Aram_Wettroth_Harrow,Q33902318,Q33902318,,,,,,,,,,
a_Xiuzhen_Cheng,Q29452867,Q29452867,,,,,,,,,,
a_Paola_Flocchini,Q65030890,Q65030890,,,,,,,,,,
a_Alberto_Apostolico,Q21541870,Q21541870,,,,,,,,,,
a_Norbert_Blum,Q36608710,Q36608710,,,,,,,,,,
a_Michael_E__Saks,Q6834106,Q6834106,,,,,,,,,,
a_Christian_Komusiewicz,Q57451651,Q57451651,,,,,,,,,,
a_Johannes_Bl_ouml_mer,Q1476906,Q1476906,,,,,,,,,,
a_Noga_Alon,Q92927,Q92927,,,,,,,,,,
a_Uri_Zwick,Q30726757,Q30726757,,,,,,,,,,
a_Dominik_Scheder,Q64167617,Q64167617,,,,,,,,,,
a_David_Eppstein,Q3017847,Q3017847,,,,,,,,,,
a_Ke_Chen_0003,Q96182896,Q96182896,,,,,,,,,,
a_Lukasz_A__Kurgan,Q39632517,Q39632517,,,,,,,,,,
a_Susan_Stepney,Q59677325,Q59677325,,,,,,,,,,
a_Shuzhi_Sam_Ge,Q45418927,Q45418927,,,,,,,,,,
a_Thomas_Jansen_0001,Q51730099,Q51730099,,,,,,,,,,
a_Andrew_M__Sutton,Q58311022,Q58311022,,,,,,,,,,
a_Lila_Kari,Q11743,Q11743,,,,,,,,,,
a_Andrea_Bracciali,Q56501710,Q56501710,,,,,,,,,,
a_Mark_Daley,Q60634631,Q60634631,,,,,,,,,,
a_Natasa_Jonoska,Q28862271,Q28862271,,,,,,,,,,
a_Ion_Petre,Q92219788,Q92219788,,,,,,,,,,
a_Grzegorz_Rozenberg,Q5612543,Q5612543,,,,,,,,,,
a_Xinbo_Gao_0001,Q95988891,Q95988891,,,,,,,,,,
a_Dacheng_Tao,Q29259267,Q29259267,,,,,,,,,,
a_Mark_Read_0001,Q41046713,Q41046713,,,,,,,,,,
a_Ken_Komiya,Q64683222,Q64683222,,,,,,,,,,
a_John_H__Reif,Q6254554,Q6254554,,,,,,,,,,
a_Kenichi_Morita,Q88800136,Q88800136,,,,,,,,,,
a_Kenneth_A__De_Jong,Q6389799,Q6389799,,,,,,,,,,
a_Xin_Yao_0001,Q62088675,Q62088675,,,,,,,,,,
a_Jie_Zhang_0005,Q73186638,Q73186638,,,,,,,,,,
a_Wolfgang_Banzhaf,Q64004184,Q64004184,,,,,,,,,,
a_Philipp_Cimiano,Q59403940,Q59403940,,,,,,,,,,
a_Paul_Buitelaar,Q40878013,Q40878013,,,,,,,,,,
a_Joakim_Nivre,Q6012925,Q6012925,,,,,,,,,,
a_Diego_Moll_aacute__Aliod,Q58169764,Q58169764,,,,,,,,,,
a_Xuedong_Huang_0001,Q8045224,Q8045224,,,,,,,,,,
a_Eva_Hajicov_aacute_,Q5415065,Q5415065,,,,,,,,,,
a_Jan_Hajic,Q6149019,Q6149019,,,,,,,,,,
a_Pascale_Fung,Q28839527,Q28839527,,,,,,,,,,
a_K__Bretonnel_Cohen,Q57335098,Q57335098,,,,,,,,,,
a_Jiankun_Hu,Q57445161,Q57445161,,,,,,,,,,
a_Konstantinos_Birkos,Q59431364,Q59431364,,,,,,,,,,
a_Jerzy_Pejas,Q57925940,Q57925940,,,,,,,,,,
a_Zheng_Yan_0002,Q61307251,Q61307251,,,,,,,,,,
a_Christopher_Leckie,Q82645959,Q82645959,,,,,,,,,,
a_Dimitrios_D__Vergados,Q61828547,Q61828547,,,,,,,,,,
a_Vincent_S__Tseng,Q93368636,Q93368636,,,,,,,,,,
a_Peter_A__Tass,Q37381704,Q37381704,,,,,,,,,,
a_Susan_Howick,Q104288195,Q104288195,,,,,,,,,,
a_Fran_Ackermann,Q91876616,Q91876616,,,,,,,,,,
a_Gerald_M__Edelman,Q271766,Q271766,,,,,,,,,,
a_Gerard_J__Milburn,Q19888467,Q19888467,,,,,,,,,,
a_Seth_Lloyd,Q92941,Q92941,,,,,,,,,,
a_Alexandru_T__Balaban,Q622292,Q622292,,,,,,,,,,
a_Christof_Teuscher,Q5111637,Q5111637,,,,,,,,,,
a_Witold_Dzwinel,Q59817408,Q59817408,,,,,,,,,,
a_Antonio_DeSimone,Q47406136,Q47406136,,,,,,,,,,
a_Melanie_Mitchell,Q3304896,Q3304896,,,,,,,,,,
a_Bernard_P__Zeigler,Q16105529,Q16105529,,,,,,,,,,
a_Alexander_Tropsha,Q4720252,Q4720252,,,,,,,,,,
a_Thomas_Ward_0001,Q60024636,Q60024636,,,,,,,,,,
a_Wendy_Hall,Q11626,Q11626,,,,,,,,,,
a_Adam_P__Arkin,Q37371935,Q37371935,,,,,,,,,,
a_Hermann_Haken,Q36067,Q36067,,,,,,,,,,
a_Gregor_Stiglic,Q57048773,Q57048773,,,,,,,,,,
a_Peter_Kokol,Q90052828,Q90052828,,,,,,,,,,
a_Andreas_Hegyi,Q61950604,Q61950604,,,,,,,,,,
a_Tom_Bellemans,Q59510619,Q59510619,,,,,,,,,,
a_Bart_De_Schutter,Q51687039,Q51687039,,,,,,,,,,
a_Aatto_Laaksonen,Q40207561,Q40207561,,,,,,,,,,
a_Bruce_J__MacLennan,Q85906624,Q85906624,,,,,,,,,,
a_David_Feil_Seifer,Q56417911,Q56417911,,,,,,,,,,
a_Klaus_G__Troitzsch,Q6419881,Q6419881,,,,,,,,,,
a_Myrna_Holtz_Wooders,Q6948402,Q6948402,,,,,,,,,,
a_Anders_la_Cour_Harbo,Q91770181,Q91770181,,,,,,,,,,
a_Samson_Abramsky,Q7410357,Q7410357,,,,,,,,,,
a_Henning_S__Mortveit,Q85889983,Q85889983,,,,,,,,,,
a_Inderjit_S__Dhillon,Q28112915,Q28112915,,,,,,,,,,
a_Sidney_Redner,Q7509301,Q7509301,,,,,,,,,,
a_Mar_iacute_a_Angeles_Gil,Q56871126,Q56871126,,,,,,,,,,
a_Olgierd_Hryniewicz,Q103833724,Q103833724,,,,,,,,,,
a_Alan_F__T__Winfield,Q57419627,Q57419627,,,,,,,,,,
a_Boris_S__Kerner,Q88123,Q88123,,,,,,,,,,
a_Paul_Davidsson,Q5617733,Q5617733,,,,,,,,,,
a_Leszek_Rutkowski,Q89765864,Q89765864,,,,,,,,,,
a_Krzysztof_Cpalka,Q80602197,Q80602197,,,,,,,,,,
a_Robert_Nowicki,Q60608193,Q60608193,,,,,,,,,,
a_Rafal_Scherer,Q85192304,Q85192304,,,,,,,,,,
a_Guoqiang_Hu_0001,Q50977123,Q50977123,,,,,,,,,,
a_Nicholas_R__Gans,Q100517985,Q100517985,,,,,,,,,,
a_Ines_Thiele,Q43370924,Q43370924,,,,,,,,,,
a_Bernhard_O__Palsson,Q4894212,Q4894212,,,,,,,,,,
a_Jackrit_Suthakorn,Q90952505,Q90952505,,,,,,,,,,
a_Andreas_Schadschneider,Q50611478,Q50611478,,,,,,,,,,
a_Armin_Seyfried,Q56999887,Q56999887,,,,,,,,,,
a_Kenneth_Steiglitz,Q6390714,Q6390714,,,,,,,,,,
a_Robert_Ivor_John,Q64021959,Q64021959,,,,,,,,,,
a_Francesco_Bullo,Q57020529,Q57020529,,,,,,,,,,
a_Joachim_Peinke,Q61829718,Q61829718,,,,,,,,,,
a_Harold_Abelson,Q770584,Q770584,,,,,,,,,,
a_Gerald_J__Sussman,Q92981,Q92981,,,,,,,,,,
a_Andreas_Deutsch,Q79200398,Q79200398,,,,,,,,,,
a_Herbert_M__Sauro,Q42624413,Q42624413,,,,,,,,,,
a_Fabio_Dercole,Q64877597,Q64877597,,,,,,,,,,
a_Frederick_P__Roth,Q37393390,Q37393390,,,,,,,,,,
a_Dirk_Helbing,Q104013,Q104013,,,,,,,,,,
a_Sofia_C__Olhede,Q56875909,Q56875909,,,,,,,,,,
a_Stefania_Bandini,Q58290562,Q58290562,,,,,,,,,,
a_Kenth_Eng_oslash__Monsen,Q47158540,Q47158540,,,,,,,,,,
a_Ernestina_Menasalvas_Ruiz,Q50379628,Q50379628,,,,,,,,,,
a_M__Lakshmanan_0001,Q100411954,Q100411954,,,,,,,,,,
a_Klaus_Sutner,Q6419971,Q6419971,,,,,,,,,,
a_Ramon_Carb_oacute__Dorca,Q16184829,Q16184829,,,,,,,,,,
a_John_Watrous,Q6263205,Q6263205,,,,,,,,,,
a_Calton_Pu,Q29342195,Q29342195,,,,,,,,,,
a_Chi_Ho_Yeung,Q83617138,Q83617138,,,,,,,,,,
a_Lada_A__Adamic,Q16930944,Q16930944,,,,,,,,,,
a_Tao_Zhou_0001,Q55175265,Q55175265,,,,,,,,,,
a_Christoph_Adami,Q41047782,Q41047782,,,,,,,,,,
a_Gerhard_Klimeck,Q11176541,Q11176541,,,,,,,,,,
a_Ferdinand_Peper,Q5443887,Q5443887,,,,,,,,,,
a_Alain_Arneodo,Q41047075,Q41047075,,,,,,,,,,
a_Benjamin_Audit,Q60667764,Q60667764,,,,,,,,,,
a_Igor_M__Sokolov,Q48462663,Q48462663,,,,,,,,,,
a_Nathan_D__Price_0001,Q73223218,Q73223218,,,,,,,,,,
a_Brian_Mac_Namee,Q58148538,Q58148538,,,,,,,,,,
a_Wolfgang_Tschacher,Q41561429,Q41561429,,,,,,,,,,
a_Jerrold_E__Marsden,Q574589,Q574589,,,,,,,,,,
a_Tudor_S__Ratiu,Q14915850,Q14915850,,,,,,,,,,
a_Pance_Panov,Q41048315,Q41048315,,,,,,,,,,
a_Michael_R__Lyu,Q16731740,Q16731740,,,,,,,,,,
a_Eytan_Adar,Q52185417,Q52185417,,,,,,,,,,
a_Fabio_Gasparetti,Q57445295,Q57445295,,,,,,,,,,
a_Adam_Wierzbicki,Q56236185,Q56236185,,,,,,,,,,
a_Pascal_Hitzler,Q30103406,Q30103406,,,,,,,,,,
a_Martin_G__Everett,Q58653594,Q58653594,,,,,,,,,,
a_Panagiotis_Karampelas,Q60651499,Q60651499,,,,,,,,,,
a_Peter_A__Gloor,Q42780161,Q42780161,,,,,,,,,,
a_Herv_eacute__Abdi,Q96090002,Q96090002,,,,,,,,,,
a_Volker_Tresp,Q30087207,Q30087207,,,,,,,,,,
a_Sune_Lehmann,Q24390693,Q24390693,,,,,,,,,,
a_Ronaldo_Menezes,Q57693512,Q57693512,,,,,,,,,,
a_Athena_Vakali,Q80648273,Q80648273,,,,,,,,,,
a_Daniel_Archambault,Q45895433,Q45895433,,,,,,,,,,
a_Romain_Bourqui,Q87652558,Q87652558,,,,,,,,,,
a_Bruno_Pinaud,Q90305611,Q90305611,,,,,,,,,,
a_Przemyslaw_Kazienko,Q55175348,Q55175348,,,,,,,,,,
a_Fei_Wang_0001,Q87846171,Q87846171,,,,,,,,,,
a_Luca_Rossi_0003,Q96227655,Q96227655,,,,,,,,,,
a_Piotr_Br_oacute_dka,Q57812879,Q57812879,,,,,,,,,,
a_Andrea_Pugliese_0001,Q59193469,Q59193469,,,,,,,,,,
a_James_P__Bagrow,Q56524918,Q56524918,,,,,,,,,,
a_Aylin_Yener,Q29259579,Q29259579,,,,,,,,,,
a_Steven_C__H__Hoi,Q82676558,Q82676558,,,,,,,,,,
a_Jaroslaw_Was,Q91201804,Q91201804,,,,,,,,,,
a_Krzysztof_Kulakowski,Q81763897,Q81763897,,,,,,,,,,
a_Anatoliy_A__Gruzd,Q58148909,Q58148909,,,,,,,,,,
a_Chiara_Renso,Q61107197,Q61107197,,,,,,,,,,
a_Caroline_Haythornthwaite,Q17021909,Q17021909,,,,,,,,,,
a_Fabrizio_Sebastiani_0001,Q57478225,Q57478225,,,,,,,,,,
a_Jens_H__Weber,Q88322437,Q88322437,,,,,,,,,,
a_Giulio_Rossetti,Q47142632,Q47142632,,,,,,,,,,
a_Shahadat_Uddin,Q57935472,Q57935472,,,,,,,,,,
a_Henning_Meyerhenke,Q87730644,Q87730644,,,,,,,,,,
a_Sargur_N__Srihari,Q7423979,Q7423979,,,,,,,,,,
a_Benno_Stein_0001,Q40888416,Q40888416,,,,,,,,,,
a_Osmar_R__Za_iuml_ane,Q7107148,Q7107148,,,,,,,,,,
a_Ricardo_J__G__B__Campello,Q56488690,Q56488690,,,,,,,,,,
a_Matthias_Knorr,Q62036824,Q62036824,,,,,,,,,,
a_Ingo_Weber,Q58177588,Q58177588,,,,,,,,,,
a_Kathleen_M__Carley,Q6376671,Q6376671,,,,,,,,,,
a_Frank_Schweitzer,Q48781834,Q48781834,,,,,,,,,,
a_Mirela_Riveni,Q61047367,Q61047367,,,,,,,,,,
a_Hong_Linh_Truong_0001,Q58437375,Q58437375,,,,,,,,,,
a_Nial_Friel,Q50631488,Q50631488,,,,,,,,,,
a_Richard_Chbeir,Q62056198,Q62056198,,,,,,,,,,
a_Katarzyna_Musial,Q87527735,Q87527735,,,,,,,,,,
a_Preslav_Nakov,Q57208203,Q57208203,,,,,,,,,,
a_Jie_Cao_0001,Q85009581,Q85009581,,,,,,,,,,
a_Iti_Chaturvedi,Q61092707,Q61092707,,,,,,,,,,
a_Soujanya_Poria,Q58410613,Q58410613,,,,,,,,,,
a_Erik_Cambria,Q57691836,Q57691836,,,,,,,,,,
a_Klaus_Berberich,Q42362192,Q42362192,,,,,,,,,,
a_Andrej_Mrvar,Q57909680,Q57909680,,,,,,,,,,
a_Erjia_Yan,Q57591389,Q57591389,,,,,,,,,,
a_Maristella_Matera,Q61049436,Q61049436,,,,,,,,,,
a_Stefan_Stieglitz,Q96836748,Q96836748,,,,,,,,,,
a_Gloria_Bordogna,Q73993875,Q73993875,,,,,,,,,,
a_Carson_K__Leung,Q92482990,Q92482990,,,,,,,,,,
a_Fernando_M__A__Silva,Q59686887,Q59686887,,,,,,,,,,
a_Claudio_Lucchese,Q84444765,Q84444765,,,,,,,,,,
a_Huzefa_Rangwala,Q78153412,Q78153412,,,,,,,,,,
a_Raffaele_Perego_0001,Q58994395,Q58994395,,,,,,,,,,
a_Shou_De_Lin,Q57170427,Q57170427,,,,,,,,,,
a_Alejandro_Bellog_iacute_n,Q62050285,Q62050285,,,,,,,,,,
a_Andreas_Kaltenbrunner,Q28946758,Q28946758,,,,,,,,,,
a_Stanislaw_Saganowski,Q90986347,Q90986347,,,,,,,,,,
a_Axel_Polleres,Q54860587,Q54860587,,,,,,,,,,
a_Gautam_Srivastava,Q91077481,Q91077481,,,,,,,,,,
a_Katy_B_ouml_rner,Q21173902,Q21173902,,,,,,,,,,
a_Tiziana_Guzzo,Q60584962,Q60584962,,,,,,,,,,
a_Nicole_Novielli,Q82765474,Q82765474,,,,,,,,,,
a_Mohamed_S__Kamel,Q51140094,Q51140094,,,,,,,,,,
a_Lei_Li_0002,Q57693127,Q57693127,,,,,,,,,,
a_Haridimos_Kondylakis,Q56567493,Q56567493,,,,,,,,,,
a_Konstantinos_Pelechrinis,Q88888029,Q88888029,,,,,,,,,,
a_Philip_A__Bernstein,Q7181706,Q7181706,,,,,,,,,,
a_Gerhard_Weikum,Q92988,Q92988,,,,,,,,,,
a_Kai_Uwe_Sattler,Q29315405,Q29315405,,,,,,,,,,
a_Richard_T__Snodgrass,Q7329371,Q7329371,,,,,,,,,,
a_Alfred_Inselberg,Q27916108,Q27916108,,,,,,,,,,
a_James_B__D__Joshi,Q61467227,Q61467227,,,,,,,,,,
a_Gottfried_Vossen,Q1539496,Q1539496,,,,,,,,,,
a_Panos_K__Chrysanthis,Q94553377,Q94553377,,,,,,,,,,
a_Torben_Bach_Pedersen,Q54855029,Q54855029,,,,,,,,,,
a_Ahmed_K__Elmagarmid,Q1834734,Q1834734,,,,,,,,,,
a_Alon_Y__Halevy,Q4734351,Q4734351,,,,,,,,,,
a_Simone_Fischer_H_uuml_bner,Q25935851,Q25935851,,,,,,,,,,
a_Juliana_Freire,Q20088152,Q20088152,,,,,,,,,,
a_Leila_De_Floriani,Q29267354,Q29267354,,,,,,,,,,
a_Nicole_Schweikardt,Q21264464,Q21264464,,,,,,,,,,
a_Iadh_Ounis,Q57199778,Q57199778,,,,,,,,,,
a_Djoerd_Hiemstra,Q60242487,Q60242487,,,,,,,,,,
a_Benjamin_C__Pierce,Q4888368,Q4888368,,,,,,,,,,
a_Stijn_Vansummeren,Q18618602,Q18618602,,,,,,,,,,
a_Peter_A__Boncz,Q27916323,Q27916323,,,,,,,,,,
a_Andrew_U__Frank,Q22959155,Q22959155,,,,,,,,,,
a_Per__Aring_ke_Larson,Q7151953,Q7151953,,,,,,,,,,
a_Jayant_R__Haritsa,Q15434135,Q15434135,,,,,,,,,,
a_Antti_Ukkonen,Q92852341,Q92852341,,,,,,,,,,
a_Yves_A__Lussier,Q8062291,Q8062291,,,,,,,,,,
a_Robert_Baumgartner,Q86399946,Q86399946,,,,,,,,,,
a_Surajit_Chaudhuri,Q7645343,Q7645343,,,,,,,,,,
a_Opher_Etzion,Q16189038,Q16189038,,,,,,,,,,
a_Terry_A__Halpin,Q7704482,Q7704482,,,,,,,,,,
a_Wei_Gao_0001,Q99560484,Q99560484,,,,,,,,,,
a_Krisztian_Balog,Q57592301,Q57592301,,,,,,,,,,
a_Marta_Mattoso,Q57007897,Q57007897,,,,,,,,,,
a_Alan_J__Dix,Q4706521,Q4706521,,,,,,,,,,
a_Bernhard_Thalheim,Q91452,Q91452,,,,,,,,,,
a_Lei_Chen_0002,Q56630486,Q56630486,,,,,,,,,,
a_Mohammed_J__Zaki,Q55458948,Q55458948,,,,,,,,,,
a_Wang_Chiew_Tan,Q18618595,Q18618595,,,,,,,,,,
a_Themis_Palpanas,Q28806974,Q28806974,,,,,,,,,,
a_Maria_Francesca_Costabile,Q58493884,Q58493884,,,,,,,,,,
a_Victor_Vianu,Q7926426,Q7926426,,,,,,,,,,
a_Patrick_E__O_Neil,Q7147408,Q7147408,,,,,,,,,,
a_Birger_Larsen,Q47502117,Q47502117,,,,,,,,,,
a_Oscar_Romero_0001,Q64361071,Q64361071,,,,,,,,,,
a_Sarah_Cohen_Boulakia,Q57422448,Q57422448,,,,,,,,,,
a_Kevin_S__McCurley,Q6396909,Q6396909,,,,,,,,,,
a_Sihem_Amer_Yahia,Q93377981,Q93377981,,,,,,,,,,
a_Peter_Pirolli,Q7176400,Q7176400,,,,,,,,,,
a_Ramez_Elmasri,Q19668531,Q19668531,,,,,,,,,,
a_Andrew_Trotman,Q58612469,Q58612469,,,,,,,,,,
a_Anthony_K__H__Tung,Q87025385,Q87025385,,,,,,,,,,
a_Marcel_Worring,Q94585204,Q94585204,,,,,,,,,,
a_Cees_Snoek,Q84572511,Q84572511,,,,,,,,,,
a_Phillip_B__Gibbons,Q29349110,Q29349110,,,,,,,,,,
a_Volker_Markl,Q50413465,Q50413465,,,,,,,,,,
a_Matei_Zaharia,Q16887186,Q16887186,,,,,,,,,,
a_Ali__Uuml_nl_uuml_,Q61478304,Q61478304,,,,,,,,,,
a_Jean_Luc_Hainaut,Q31271056,Q31271056,,,,,,,,,,
a_Thomas_Heinis,Q60668828,Q60668828,,,,,,,,,,
a_Eduardo_Fern_aacute_ndez_Medina,Q57506876,Q57506876,,,,,,,,,,
a_Juan_Trujillo,Q98617372,Q98617372,,,,,,,,,,
a_Mario_Piattini,Q38803588,Q38803588,,,,,,,,,,
a_Barbara_Carminati,Q58733696,Q58733696,,,,,,,,,,
a_Manuel_A__Serrano,Q57501173,Q57501173,,,,,,,,,,
a_Christelle_Vangenot,Q57318696,Q57318696,,,,,,,,,,
a_Giorgio_Ghelli,Q57284719,Q57284719,,,,,,,,,,
a_Robert_B__Allen,Q80726741,Q80726741,,,,,,,,,,
a_Bertram_Lud_auml_scher,Q61863165,Q61863165,,,,,,,,,,
a_Jingkuan_Song,Q88004246,Q88004246,,,,,,,,,,
a_Riccardo_Torlone,Q58290537,Q58290537,,,,,,,,,,
a_Sergio_Ilarri,Q38400199,Q38400199,,,,,,,,,,
a_Umberto_Straccia,Q57976810,Q57976810,,,,,,,,,,
a_Gabriella_Pasi,Q58649736,Q58649736,,,,,,,,,,
a_Ronald_Fagin,Q93124,Q93124,,,,,,,,,,
a_Aidong_Zhang,Q52927763,Q52927763,,,,,,,,,,
a_Michael_Schrefl,Q87800533,Q87800533,,,,,,,,,,
a_Ramesh_Govindan,Q18705217,Q18705217,,,,,,,,,,
a_Chandra_Krintz,Q88926107,Q88926107,,,,,,,,,,
a_Arthur_Zimek,Q30091976,Q30091976,,,,,,,,,,
a_Ramesh_C__Jain,Q7289401,Q7289401,,,,,,,,,,
a_Magdalena_Balazinska,Q79052339,Q79052339,,,,,,,,,,
a_Gustavo_Alonso,Q29347714,Q29347714,,,,,,,,,,
a_Ralf_Schenkel,Q57962437,Q57962437,,,,,,,,,,
a_John_Mylopoulos,Q18156660,Q18156660,,,,,,,,,,
a_Patrick_Valduriez,Q33104338,Q33104338,,,,,,,,,,
a_Peter_J__Haas,Q96359196,Q96359196,,,,,,,,,,
a_Suresh_Venkatasubramanian,Q29383797,Q29383797,,,,,,,,,,
a_Maria_Esther_Vidal,Q25612477,Q25612477,,,,,,,,,,
a_Mathias_Weske,Q15296211,Q15296211,,,,,,,,,,
a_Susan_B__Davidson,Q16728408,Q16728408,,,,,,,,,,
a_Kalervo_J_auml_rvelin,Q29419248,Q29419248,,,,,,,,,,
a_Susan_T__Dumais,Q11569,Q11569,,,,,,,,,,
a_Samuel_Madden,Q7412090,Q7412090,,,,,,,,,,
a_Thomas_Neumann_0001,Q64361221,Q64361221,,,,,,,,,,
a_Robert_Stevens_0001,Q7343410,Q7343410,,,,,,,,,,
a_Phillip_Lord,Q37373810,Q37373810,,,,,,,,,,
a_Catherine_Plaisant,Q23008424,Q23008424,,,,,,,,,,
a_Anastasia_Ailamaki,Q16002140,Q16002140,,,,,,,,,,
a_Srikanta_Tirthapura,Q60058969,Q60058969,,,,,,,,,,
a_Peter_Triantafillou,Q54251102,Q54251102,,,,,,,,,,
a_Paavo_Arvola,Q64361187,Q64361187,,,,,,,,,,
a_Gillian_Dobbie,Q35497758,Q35497758,,,,,,,,,,
a_Andreas_Reuter_0001,Q22132682,Q22132682,,,,,,,,,,
a_Christine_M__O_Keefe,Q57915444,Q57915444,,,,,,,,,,
a_Luciano_Baresi,Q57166410,Q57166410,,,,,,,,,,
a_David_Harel,Q2920599,Q2920599,,,,,,,,,,
a_Shahar_Maoz,Q90444276,Q90444276,,,,,,,,,,
a_Carlo_Combi,Q40273250,Q40273250,,,,,,,,,,
a_Xiaofeng_Zhu_0001,Q55221645,Q55221645,,,,,,,,,,
a_Andrei_Z__Broder,Q2895803,Q2895803,,,,,,,,,,
a_Stanley_B__Zdonik,Q7600061,Q7600061,,,,,,,,,,
